oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr
ZTF22abhwsvm,2022-09-24,bad,2.0,19.905748,20.1569,19.9183056,19.968536,20.031324,20.094112,20.1443424,0.0,2.0,19.905748,20.1569,19.9183056,19.968536,20.031324,20.094112,20.1443424,0.0
ZTF22abhwypu,2022-09-24,bad,1.0,19.475447,19.475447,19.475447,19.475447,19.475447,19.475447,19.475447,0.0,1.0,19.475447,19.475447,19.475447,19.475447,19.475447,19.475447,19.475447,0.0
ZTF22abhxnyb,,good,3.0,20.39529,20.953,20.445181,20.644745,20.8942,20.9236,20.94712,0.0099916118634748,3.0,20.39529,20.953,20.445181,20.644745,20.8942,20.9236,20.94712,0.0099916118634748
ZTF22abhxokh,,good,24.0,19.452608,20.3895,19.51228105,19.6139975,19.8243325,19.972533,20.23993895,0.0294286180334991,24.0,19.452608,20.3895,19.51228105,19.6139975,19.8243325,19.972533,20.23993895,0.0294286180334991
ZTF22abhxpns,2022-09-25,bad,5.0,19.503641,19.960459,19.5497408,19.73414,19.7394,19.843096,19.9369864,0.0,5.0,19.503641,19.960459,19.5497408,19.73414,19.7394,19.843096,19.9369864,0.0
ZTF22abhxptj,2022-09-25,bad,36.0,17.648256,20.544233,17.7362365,17.988023,18.4960125,19.237027,19.908900000000003,0.6060770550145769,36.0,17.648256,20.544233,17.7362365,17.988023,18.4960125,19.237027,19.908900000000003,0.6060770550145769
ZTF22abhxptt,,good,41.0,18.331535,20.703,18.363405,18.5433,18.87476,19.499538,20.049,0.3426824053281145,41.0,18.331535,20.703,18.363405,18.5433,18.87476,19.499538,20.049,0.3426824053281145
ZTF22abhxqgv,,good,17.0,19.791574,20.91,20.0108748,20.200071,20.2928,20.439034,20.79944,0.0120834979362575,17.0,19.791574,20.91,20.0108748,20.200071,20.2928,20.439034,20.79944,0.0120834979362575
ZTF22abhyvpy,2022-09-25,bad,3.0,19.64159,19.923841,19.6535876,19.701578,19.761566,19.8427035,19.9076135,0.0,3.0,19.64159,19.923841,19.6535876,19.701578,19.761566,19.8427035,19.9076135,0.0
ZTF22abhyvtn,2022-09-25,bad,1.0,20.424555,20.424555,20.424555,20.424555,20.424555,20.424555,20.424555,0.0,1.0,20.424555,20.424555,20.424555,20.424555,20.424555,20.424555,20.424555,0.0
ZTF22abhyzjq,,good,26.0,18.98694,20.656527,19.0056945,19.16834125,19.456463,19.8584185,20.41607,0.2222573803306766,26.0,18.98694,20.656527,19.0056945,19.16834125,19.456463,19.8584185,20.41607,0.2222573803306766
ZTF22abhyzkg,2022-09-25,bad,1.0,20.83393,20.83393,20.83393,20.83393,20.83393,20.83393,20.83393,0.0,1.0,20.83393,20.83393,20.83393,20.83393,20.83393,20.83393,20.83393,0.0
ZTF22abhzfzg,2022-09-25,bad,19.0,19.7109,20.645,19.76058,19.914993000000003,20.239845,20.42615,20.57021,0.0488615613512444,19.0,19.7109,20.645,19.76058,19.914993000000003,20.239845,20.42615,20.57021,0.0488615613512444
ZTF22abhzpyp,,good,8.0,20.184158,20.5969,20.2294872,20.33339725,20.45045,20.4592265,20.553675,0.0,8.0,20.184158,20.5969,20.2294872,20.33339725,20.45045,20.4592265,20.553675,0.0
ZTF22abiaeqh,,good,1.0,19.56867,19.56867,19.56867,19.56867,19.56867,19.56867,19.56867,0.0,1.0,19.56867,19.56867,19.56867,19.56867,19.56867,19.56867,19.56867,0.0
ZTF22abiaihi,,good,6.0,19.460058,20.3871,19.49359025,19.60548025,19.8142535,20.13878325,20.3374905,0.1010653484852114,6.0,19.460058,20.3871,19.49359025,19.60548025,19.8142535,20.13878325,20.3374905,0.1010653484852114
ZTF22abiajah,2022-09-25,bad,8.0,19.335104,20.2591,19.37297085,19.5191905,19.663788500000003,19.784695,20.20702,0.0501899953681677,8.0,19.335104,20.2591,19.37297085,19.5191905,19.663788500000003,19.784695,20.20702,0.0501899953681677
ZTF22abibgsa,,good,43.0,18.363201,27.663928985595703,18.5168473,19.3118925,21.565597534179688,22.89009380340576,25.06842994689941,0.0,20.0,18.363201,20.011757,18.4794867,18.68014675,19.2395375,19.66363525,19.93437285,0.272705199443128
ZTF22abibndr,,good,14.0,20.340412,21.0647,20.34545665,20.49483225,20.6261,20.736925,20.90831,0.0,14.0,20.340412,21.0647,20.34545665,20.49483225,20.6261,20.736925,20.90831,0.0
ZTF22abibxzt,,good,23.0,19.581167,20.9704,19.6081191,19.6967445,19.958647,20.176033,20.6440446,0.1053259965556076,23.0,19.581167,20.9704,19.6081191,19.6967445,19.958647,20.176033,20.6440446,0.1053259965556076
ZTF22abibzdd,2022-09-25,bad,2.0,20.7651,21.005203,20.77710515,20.82512575,20.8851515,20.94517725,20.99319785,0.0,2.0,20.7651,21.005203,20.77710515,20.82512575,20.8851515,20.94517725,20.99319785,0.0
ZTF22abicaez,,good,2.0,19.734549,19.754988,19.73557095,19.73965875,19.7447685,19.74987825,19.75396605,0.0,2.0,19.734549,19.754988,19.73557095,19.73965875,19.7447685,19.74987825,19.75396605,0.0
ZTF22abickzh,,good,24.0,18.8076,20.632,19.12400455,19.50078575,19.719072,20.100138,20.555485,0.1813263845491023,24.0,18.8076,20.632,19.12400455,19.50078575,19.719072,20.100138,20.555485,0.1813263845491023
ZTF22abicotn,2022-09-25,bad,10.0,20.014807,20.6192,20.06915215,20.1915625,20.240692,20.282405,20.5424012,0.0,10.0,20.014807,20.6192,20.06915215,20.1915625,20.240692,20.282405,20.5424012,0.0
ZTF22abicpiu,2022-09-25,bad,30.0,19.692785,26.29604148864746,19.76539965,19.95037925,21.36332669067383,22.95604419708252,24.976362514495847,0.0,15.0,19.692785,21.221,19.7109255,19.8814505,19.947111,20.06195,20.85238,0.1458667871301007
ZTF22abicrqq,2022-09-25,bad,8.0,20.227753,20.7044,20.24401505,20.30605875,20.4047685,20.48952775,20.6513337,0.0,8.0,20.227753,20.7044,20.24401505,20.30605875,20.4047685,20.48952775,20.6513337,0.0
ZTF22abiculu,2022-09-25,bad,1.0,20.2034,20.2034,20.2034,20.2034,20.2034,20.2034,20.2034,0.0,1.0,20.2034,20.2034,20.2034,20.2034,20.2034,20.2034,20.2034,0.0
ZTF22abicusc,,good,16.0,19.107155,20.6916,19.2016985,19.30974725,19.4225625,19.60617425,20.556225,0.1687279297199555,16.0,19.107155,20.6916,19.2016985,19.30974725,19.4225625,19.60617425,20.556225,0.1687279297199555
ZTF22abicxpy,2022-09-30,bad,2.0,20.394316,20.5159,20.4003952,20.424712,20.455108,20.485504,20.5098208,0.0,2.0,20.394316,20.5159,20.4003952,20.424712,20.455108,20.485504,20.5098208,0.0
ZTF22abidcdv,2022-09-25,bad,1.0,19.29402,19.29402,19.29402,19.29402,19.29402,19.29402,19.29402,0.0,1.0,19.29402,19.29402,19.29402,19.29402,19.29402,19.29402,19.29402,0.0
ZTF22abieijj,2022-09-25,bad,44.0,20.351027,21.6912784576416,20.52436005,20.60506,20.74910790405273,20.8791,21.09390068054199,0.0,34.0,20.351027,21.026766,20.477985,20.59178075,20.714914,20.827125,20.9956224,0.0
ZTF22abiejdn,2022-09-25,bad,5.0,20.148712,20.6593,20.2237024,20.523664,20.52829,20.633,20.65404,0.0,5.0,20.148712,20.6593,20.2237024,20.523664,20.52829,20.633,20.65404,0.0
ZTF22abiejdu,2022-09-25,bad,62.0,20.2214,21.31015586853028,20.322975000000003,20.5054320569458,20.6288465,20.751725,20.902202855529787,0.0,38.0,20.2214,20.9966,20.309995,20.462706,20.615215,20.72063325,20.814325,0.0
ZTF22abieqtx,,good,13.0,19.7829,20.7487,19.7860014,19.926517,20.027704,20.139174,20.45218,0.0308498106122864,13.0,19.7829,20.7487,19.7860014,19.926517,20.027704,20.139174,20.45218,0.0308498106122864
ZTF22abieqzx,2022-09-25,bad,32.0,18.48416,20.026117,18.52416045,18.768531000000003,19.0956225,19.382037,19.92724335,0.1680491498614453,32.0,18.48416,20.026117,18.52416045,18.768531000000003,19.0956225,19.382037,19.92724335,0.1680491498614453
ZTF22abieswf,,good,5.0,19.72222,20.2522,19.7340656,19.781448,19.96074,20.028025,20.207365,0.0056116207552884,5.0,19.72222,20.2522,19.7340656,19.781448,19.96074,20.028025,20.207365,0.0056116207552884
ZTF22abifgwl,,good,17.0,18.708204,19.705427,18.8114832,18.998919,19.14706,19.449251,19.6560534,0.0600896354077955,17.0,18.708204,19.705427,18.8114832,18.998919,19.14706,19.449251,19.6560534,0.0600896354077955
ZTF22abifwld,,good,21.0,19.2639,20.251892,19.326502,19.42498,19.623156,19.712845,20.065523,0.035789687099739,21.0,19.2639,20.251892,19.326502,19.42498,19.623156,19.712845,20.065523,0.035789687099739
ZTF22abigtie,2022-09-26,bad,7.0,19.9142,20.329613,19.9377914,20.006092,20.089045,20.1529255,20.2769282,0.0,7.0,19.9142,20.329613,19.9377914,20.006092,20.089045,20.1529255,20.2769282,0.0
ZTF22abigtxs,,good,7.0,20.283297,20.716,20.2928373,20.341599,20.4288,20.69585,20.71375,0.0,7.0,20.283297,20.716,20.2928373,20.341599,20.4288,20.69585,20.71375,0.0
ZTF22abihjcl,,good,1.0,19.867933,19.867933,19.867933,19.867933,19.867933,19.867933,19.867933,0.0,1.0,19.867933,19.867933,19.867933,19.867933,19.867933,19.867933,19.867933,0.0
ZTF22abihtsn,,good,34.0,18.118973,20.7373,18.1594302,18.40460275,18.793294,19.33890225,19.8761319,0.3784917680416573,34.0,18.118973,20.7373,18.1594302,18.40460275,18.793294,19.33890225,19.8761319,0.3784917680416573
ZTF22abiiqiq,,good,1.0,20.538454,20.538454,20.538454,20.538454,20.538454,20.538454,20.538454,0.0,1.0,20.538454,20.538454,20.538454,20.538454,20.538454,20.538454,20.538454,0.0
ZTF22abiiton,2023-07-30,bad,20.0,20.14,21.366907119750977,20.20764,20.333205377075195,20.4001785,20.560332241210936,20.878220355987548,0.0,16.0,20.14,20.8525,20.1934,20.323247,20.390852,20.5470075,20.701486,0.0
ZTF22abiiyet,2022-09-26,bad,1.0,20.537386,20.537386,20.537386,20.537386,20.537386,20.537386,20.537386,0.0,1.0,20.537386,20.537386,20.537386,20.537386,20.537386,20.537386,20.537386,0.0
ZTF22abijklw,,good,1.0,20.541782,20.541782,20.541782,20.541782,20.541782,20.541782,20.541782,0.0,1.0,20.541782,20.541782,20.541782,20.541782,20.541782,20.541782,20.541782,0.0
ZTF22abijqiw,2022-09-26,bad,5.0,20.174925,20.442871,20.1793714,20.197157,20.280375,20.366613,20.4276194,0.0,5.0,20.174925,20.442871,20.1793714,20.197157,20.280375,20.366613,20.4276194,0.0
ZTF22abijskt,2022-09-26,bad,1.0,20.15576,20.15576,20.15576,20.15576,20.15576,20.15576,20.15576,0.0,1.0,20.15576,20.15576,20.15576,20.15576,20.15576,20.15576,20.15576,0.0
ZTF22abijwih,,good,1.0,20.286947,20.286947,20.286947,20.286947,20.286947,20.286947,20.286947,0.0,1.0,20.286947,20.286947,20.286947,20.286947,20.286947,20.286947,20.286947,0.0
ZTF22abikdky,,good,10.0,20.298332,20.9156,20.30985335,20.3904515,20.4461285,20.690399,20.85332,0.0,10.0,20.298332,20.9156,20.30985335,20.3904515,20.4461285,20.690399,20.85332,0.0
ZTF22abikqri,,good,12.0,18.614697,19.43924,18.62389135,18.73777325,18.901185,19.0023755,19.2746976,0.0358428488435597,12.0,18.614697,19.43924,18.62389135,18.73777325,18.901185,19.0023755,19.2746976,0.0358428488435597
ZTF22abilkdb,2022-09-28,bad,129.0,19.3517,22.429243087768555,19.8224428,20.0534,20.15277671813965,20.31760025024414,20.57512092590332,0.0,57.0,19.3517,20.5629,19.8126304,20.0154,20.0811,20.1727,20.38586,0.0
ZTF22abilkvx,2022-09-28,bad,21.0,19.081163,20.5066,19.093172,19.3721,19.660065,20.027462,20.4679,0.1559483452575681,21.0,19.081163,20.5066,19.093172,19.3721,19.660065,20.027462,20.4679,0.1559483452575681
ZTF22abilnml,,good,4.0,19.842123,20.245665,19.85347455,19.89888075,19.992296,20.11151025,20.21883405,0.0,4.0,19.842123,20.245665,19.85347455,19.89888075,19.992296,20.11151025,20.21883405,0.0
ZTF22abilpvr,2022-09-28,bad,8.0,20.194344,21.0739,20.2308455,20.31917125,20.498065,20.863425,21.01118,0.0553259833485871,8.0,20.194344,21.0739,20.2308455,20.31917125,20.498065,20.863425,21.01118,0.0553259833485871
ZTF22abimfgm,,good,6.0,20.347424,20.7848,20.393268,20.5564,20.6395,20.71075,20.7717,0.0,6.0,20.347424,20.7848,20.393268,20.5564,20.6395,20.71075,20.7717,0.0
ZTF22abimovj,2022-09-26,bad,3.0,20.460323,20.9178,20.4776553,20.5469845,20.633646,20.775723,20.8893846,0.0,3.0,20.460323,20.9178,20.4776553,20.5469845,20.633646,20.775723,20.8893846,0.0
ZTF22abinhec,,good,27.0,20.0116,20.5057,20.045820300000003,20.16734,20.241,20.34405,20.48419,0.0,27.0,20.0116,20.5057,20.045820300000003,20.16734,20.241,20.34405,20.48419,0.0
ZTF22abiojom,,good,9.0,19.954231,20.4367,19.9621114,19.9891,20.068357,20.2484,20.36354,0.0,9.0,19.954231,20.4367,19.9621114,19.9891,20.068357,20.2484,20.36354,0.0
ZTF22abiozoc,2022-09-27,bad,25.0,18.59852,20.5562,18.6561304,18.814268,19.0261,19.41913,20.2074968,0.2450978685310078,25.0,18.59852,20.5562,18.6561304,18.814268,19.0261,19.41913,20.2074968,0.2450978685310078
ZTF22abipidm,,good,30.0,18.732054,20.8708,18.83912945,18.980745,19.2890215,19.74748575,20.39567045,0.2797922630874042,30.0,18.732054,20.8708,18.83912945,18.980745,19.2890215,19.74748575,20.39567045,0.2797922630874042
ZTF22abipihb,,good,25.0,19.24916,20.5055,19.4540366,19.7164,19.824308,20.149233,20.439351,0.0740485793456632,25.0,19.24916,20.5055,19.4540366,19.7164,19.824308,20.149233,20.439351,0.0740485793456632
ZTF22abipofz,2022-09-30,bad,19.0,18.890959,20.5557,19.085944,19.140273,19.495943,19.789154,20.42403,0.1771614983179082,19.0,18.890959,20.5557,19.085944,19.140273,19.495943,19.789154,20.42403,0.1771614983179082
ZTF22abipthl,,good,18.0,18.703672,20.261,18.7908956,18.98142475,19.196411,19.55796175,19.83549,0.1262898960788035,18.0,18.703672,20.261,18.7908956,18.98142475,19.196411,19.55796175,19.83549,0.1262898960788035
ZTF22abipvng,2022-09-28,bad,20.0,19.148989,20.30021,19.2659397,19.39035875,19.613238,19.83576225,20.18755615,0.0658488431351939,20.0,19.148989,20.30021,19.2659397,19.39035875,19.613238,19.83576225,20.18755615,0.0658488431351939
ZTF22abiqbme,,good,18.0,19.902786,20.9426,19.92677215,20.04440475,20.23675,20.3729635,20.86185,0.0402994222206176,18.0,19.902786,20.9426,19.92677215,20.04440475,20.23675,20.3729635,20.86185,0.0402994222206176
ZTF22abiqeba,,good,13.0,19.6403,20.6198,19.64858,20.042498,20.161976,20.303934,20.49002,0.0330178721842986,13.0,19.6403,20.6198,19.64858,20.042498,20.161976,20.303934,20.49002,0.0330178721842986
ZTF22abiqxao,,good,15.0,18.947176,20.5504,19.0403047,19.328965,19.49944,19.7552355,20.104038,0.1320503691208413,15.0,18.947176,20.5504,19.0403047,19.328965,19.49944,19.7552355,20.104038,0.1320503691208413
ZTF22abiqxzp,,good,4.0,20.014687,20.371899,20.02926895,20.08759675,20.15255,20.23787475,20.34509415,0.0,4.0,20.014687,20.371899,20.02926895,20.08759675,20.15255,20.23787475,20.34509415,0.0
ZTF22abirmop,2022-10-01,bad,2.0,19.882261,20.7459,19.92544295,20.09817075,20.3140805,20.52999025,20.70271805,0.3211611246129232,2.0,19.882261,20.7459,19.92544295,20.09817075,20.3140805,20.52999025,20.70271805,0.3211611246129232
ZTF22abirnij,,good,34.0,19.461641,20.5379,19.5632363,19.69590775,19.864769000000003,20.034381250000003,20.41853,0.034406716632759,34.0,19.461641,20.5379,19.5632363,19.69590775,19.864769000000003,20.034381250000003,20.41853,0.034406716632759
ZTF22abiroms,,good,19.0,18.938396,20.0836,18.9482006,19.0365925,19.359573,19.676032,20.0495449,0.1238701912728476,19.0,18.938396,20.0836,18.9482006,19.0365925,19.359573,19.676032,20.0495449,0.1238701912728476
ZTF22abissuo,2022-09-27,bad,12.0,19.558067,20.6862,19.7042889,19.8696645,19.9275515,20.069336,20.53905575,0.0443935374991921,12.0,19.558067,20.6862,19.7042889,19.8696645,19.9275515,20.069336,20.53905575,0.0443935374991921
ZTF22abitbcr,,good,22.0,19.507223,20.9167,19.5110454,19.677878,19.9495885,20.156584,20.41215515,0.0889368961018646,22.0,19.507223,20.9167,19.5110454,19.677878,19.9495885,20.156584,20.41215515,0.0889368961018646
ZTF22abitddb,2022-09-27,bad,18.0,20.254461,21.0435,20.26758415,20.3526485,20.466543,20.515525,20.96547,0.0,18.0,20.254461,21.0435,20.26758415,20.3526485,20.466543,20.515525,20.96547,0.0
ZTF22abitewv,,good,26.0,18.2758,20.3268,18.31648725,18.44449925,18.986592,19.586673,20.275203,0.4471624640090645,26.0,18.2758,20.3268,18.31648725,18.44449925,18.986592,19.586673,20.275203,0.4471624640090645
ZTF22abitweg,2022-10-01,bad,5.0,20.2237,20.9282,20.235962,20.28501,20.427652,20.8929,20.92114,0.0626671727901998,5.0,20.2237,20.9282,20.235962,20.28501,20.427652,20.8929,20.92114,0.0626671727901998
ZTF22abivebe,,good,16.0,18.337252,19.8682,18.379735,18.708056,18.951955,19.21008225,19.67553025,0.1797248988542772,16.0,18.337252,19.8682,18.379735,18.708056,18.951955,19.21008225,19.67553025,0.1797248988542772
ZTF22abivfmg,2022-09-29,bad,3.0,19.733639,19.8852,19.7348751,19.7398195,19.746,19.8156,19.87128,0.0,3.0,19.733639,19.8852,19.7348751,19.7398195,19.746,19.8156,19.87128,0.0
ZTF22abivkuq,,good,23.0,17.210459,20.076422,17.2616521,17.533922500000003,17.882156,18.2109,19.037697,0.4252385951672652,23.0,17.210459,20.076422,17.2616521,17.533922500000003,17.882156,18.2109,19.037697,0.4252385951672652
ZTF22abivqkc,,good,38.0,17.27394,19.776615,17.30872565,17.6989735,18.2012765,18.85275,19.5585294,0.5361665364919076,38.0,17.27394,19.776615,17.30872565,17.6989735,18.2012765,18.85275,19.5585294,0.5361665364919076
ZTF22abivrnq,,good,32.0,17.832739,20.1169,17.9138481,18.126099,18.554785000000003,18.960983,19.89409,0.365048734465377,32.0,17.832739,20.1169,17.9138481,18.126099,18.554785000000003,18.960983,19.89409,0.365048734465377
ZTF22abiwwyf,,good,41.0,18.388218,21.2467,18.479685,18.9335,19.359087,19.869587,20.7996,0.5495388627372946,41.0,18.388218,21.2467,18.479685,18.9335,19.359087,19.869587,20.7996,0.5495388627372946
ZTF22abixbfl,2022-09-30,bad,18.0,19.541765,20.335094,19.559938,19.76446525,19.918441,20.1096305,20.2348382,0.0285112043345122,18.0,19.541765,20.335094,19.559938,19.76446525,19.918441,20.1096305,20.2348382,0.0285112043345122
ZTF22abixlli,2022-10-01,bad,7.0,19.241,20.3145,19.35041,19.612145,19.680138,19.9159785,20.197668,0.0669704028042712,7.0,19.241,20.3145,19.35041,19.612145,19.680138,19.9159785,20.197668,0.0669704028042712
ZTF22abixnni,,good,8.0,19.19545,20.143848,19.21023785,19.2831315,19.411802,19.66507625,20.02086745,0.089649089477184,8.0,19.19545,20.143848,19.21023785,19.2831315,19.411802,19.66507625,20.02086745,0.089649089477184
ZTF22abixvkg,2022-09-30,bad,6.0,20.42397,20.9107,20.475957,20.6575385,20.7359,20.7485075,20.8710775,0.0,6.0,20.42397,20.9107,20.475957,20.6575385,20.7359,20.7485075,20.8710775,0.0
ZTF22abiyeae,,good,43.0,17.857222,20.8571,17.9594397,18.2756605,18.975653,19.730154,20.68462,0.8696822045630593,43.0,17.857222,20.8571,17.9594397,18.2756605,18.975653,19.730154,20.68462,0.8696822045630593
ZTF22abiyjfk,,good,14.0,19.3923,20.6661,19.4338883,19.611441,19.7929015,19.84772,20.3944,0.0698753770137325,14.0,19.3923,20.6661,19.4338883,19.611441,19.7929015,19.84772,20.3944,0.0698753770137325
ZTF22abiyjlx,,good,31.0,18.32018,20.4765,18.3748845,18.5405255,18.96771,19.526384,20.1641045,0.3827541979658102,31.0,18.32018,20.4765,18.3748845,18.5405255,18.96771,19.526384,20.1641045,0.3827541979658102
ZTF22abiymsf,,good,21.0,18.584368,20.0965,18.629871,18.78058,18.98303,19.395115,19.876259,0.1539234220630889,21.0,18.584368,20.0965,18.629871,18.78058,18.98303,19.395115,19.876259,0.1539234220630889
ZTF22abiyrwn,2022-09-30,bad,2.0,20.626047,20.637838,20.62663655,20.62899475,20.6319425,20.63489025,20.63724845,0.0,2.0,20.626047,20.637838,20.62663655,20.62899475,20.6319425,20.63489025,20.63724845,0.0
ZTF22abiysva,,good,50.0,17.860903,20.8578,17.92104305,18.24539025,18.9768,19.9086655,20.489985,0.8241440176903884,50.0,17.860903,20.8578,17.92104305,18.24539025,18.9768,19.9086655,20.489985,0.8241440176903884
ZTF22abiyukq,,good,11.0,19.850393,20.6548,19.86697,19.8968335,20.002712,20.209033,20.5178995,0.0333427970470213,11.0,19.850393,20.6548,19.86697,19.8968335,20.002712,20.209033,20.5178995,0.0333427970470213
ZTF22abizfod,,good,4.0,20.604141,20.7999,20.61398325,20.65335225,20.7230405,20.78221875,20.79636375,0.0,4.0,20.604141,20.7999,20.61398325,20.65335225,20.7230405,20.78221875,20.79636375,0.0
ZTF22abizgac,2022-09-28,bad,34.0,18.664682,20.39563,18.67833775,18.85788725,19.3306285,19.777177,20.3266135,0.2735555579405814,34.0,18.664682,20.39563,18.67833775,18.85788725,19.3306285,19.777177,20.3266135,0.2735555579405814
ZTF22abizuah,,good,126.0,18.329035,100.0,18.5678075,19.076574,19.759367,20.314666821289062,100.0,0.0,93.0,18.329035,20.779446,18.4994836,18.900616,19.340925,19.846815,20.3562808,0.3218417368788642
ZTF22abizxkp,,good,6.0,19.826027,20.243282,19.83942025,19.90096425,20.058437,20.20663675,20.238689,0.0023993918685284,6.0,19.826027,20.243282,19.83942025,19.90096425,20.058437,20.20663675,20.238689,0.0023993918685284
ZTF22abjadxw,2022-09-28,bad,3.0,20.3174,20.356848,20.31817,20.32125,20.3251,20.340974,20.3536732,0.0,3.0,20.3174,20.356848,20.31817,20.32125,20.3251,20.340974,20.3536732,0.0
ZTF22abjadzu,2022-09-28,bad,14.0,19.434746,20.5897,19.451919,19.595889,19.786865,19.96972775,20.3610586,0.0613298721564503,14.0,19.434746,20.5897,19.451919,19.595889,19.786865,19.96972775,20.3610586,0.0613298721564503
ZTF22abjagjl,2022-09-29,bad,42.0,19.23219,20.9373,19.252263900000003,19.535347,19.886783,20.071194,20.4611167,0.1346478085832677,42.0,19.23219,20.9373,19.252263900000003,19.535347,19.886783,20.071194,20.4611167,0.1346478085832677
ZTF22abjagqj,,good,55.0,17.102346,20.4892,17.1672535,17.4823255,18.100382,19.422328,20.1672088,1.0860694997952038,55.0,17.102346,20.4892,17.1672535,17.4823255,18.100382,19.422328,20.1672088,1.0860694997952038
ZTF22abjamhv,,good,9.0,19.92208,20.6624,19.9642816,20.117683,20.3094,20.434,20.59684,0.0039675735583489,9.0,19.92208,20.6624,19.9642816,20.117683,20.3094,20.434,20.59684,0.0039675735583489
ZTF22abjaqoq,,good,27.0,18.912624,20.8376,18.9862479,19.4115255,19.643297,19.99617,20.4505152,0.1898871794607735,27.0,18.912624,20.8376,18.9862479,19.4115255,19.643297,19.99617,20.4505152,0.1898871794607735
ZTF22abjbvwz,,good,6.0,20.100073,20.2767,20.10967975,20.142575,20.1952715,20.23901075,20.26755,0.0,6.0,20.100073,20.2767,20.10967975,20.142575,20.1952715,20.23901075,20.26755,0.0
ZTF22abjbwda,,good,18.0,19.126308,20.164394,19.3622714,19.4525185,19.527771,19.74169525,19.9495174,0.0312914702141189,18.0,19.126308,20.164394,19.3622714,19.4525185,19.527771,19.74169525,19.9495174,0.0312914702141189
ZTF22abjbwdn,,good,19.0,18.698742,20.2596,18.7394382,18.7941705,18.826931,19.636659,20.07843,0.2708932564818866,19.0,18.698742,20.2596,18.7394382,18.7941705,18.826931,19.636659,20.07843,0.2708932564818866
ZTF22abjbyxm,2022-10-01,bad,2.0,17.95501,18.745049,17.994511950000003,18.152519750000003,18.3500295,18.54753925,18.70554705,0.2947810147600673,2.0,17.95501,18.745049,17.994511950000003,18.152519750000003,18.3500295,18.54753925,18.70554705,0.2947810147600673
ZTF22abjcijc,2022-10-01,bad,2.0,17.8929,19.028198,17.949664900000002,18.1767245,18.460549,18.7443735,18.9714331,0.6254104011923498,2.0,17.8929,19.028198,17.949664900000002,18.1767245,18.460549,18.7443735,18.9714331,0.6254104011923498
ZTF22abjcikz,2022-10-01,bad,2.0,17.196964,18.935,17.2838658,17.631473,18.065982,18.500491,18.8480982,1.4815664283158827,2.0,17.196964,18.935,17.2838658,17.631473,18.065982,18.500491,18.8480982,1.4815664283158827
ZTF22abjcmlu,2022-09-29,bad,35.0,18.168228,18.696476,18.1986011,18.293924,18.353542,18.527588,18.6230586,0.0082336274284699,35.0,18.168228,18.696476,18.1986011,18.293924,18.353542,18.527588,18.6230586,0.0082336274284699
ZTF22abjcnak,2022-10-01,bad,2.0,19.150007,19.1652,19.15076665,19.15380525,19.1576035,19.16140175,19.16444035,0.0,2.0,19.150007,19.1652,19.15076665,19.15380525,19.1576035,19.16140175,19.16444035,0.0
ZTF22abjcrao,2022-10-01,bad,2.0,18.9527,19.169622,18.9635461,19.0069305,19.061161,19.1153915,19.1587759,0.0,2.0,18.9527,19.169622,18.9635461,19.0069305,19.061161,19.1153915,19.1587759,0.0
ZTF22abjcrmi,2022-10-01,bad,2.0,17.9059,18.935757,17.957392849999998,18.16336425,18.4208285,18.67829275,18.88426415,0.4835532255745637,2.0,17.9059,18.935757,17.957392849999998,18.16336425,18.4208285,18.67829275,18.88426415,0.4835532255745637
ZTF22abjcsns,2022-10-01,bad,3.0,18.9532,19.305616,18.9618137,18.9962685,19.039337,19.1724765,19.2789881,0.0,3.0,18.9532,19.305616,18.9618137,18.9962685,19.039337,19.1724765,19.2789881,0.0
ZTF22abjcxuf,2022-10-01,bad,2.0,18.6533,18.82948,18.662109,18.697345,18.741390000000003,18.785435,18.820671,0.0,2.0,18.6533,18.82948,18.662109,18.697345,18.741390000000003,18.785435,18.820671,0.0
ZTF22abjcybj,2022-10-01,bad,2.0,17.643473,18.0461,17.66360435,17.74412975,17.844786499999998,17.94544325,18.02596865,0.0526296484427383,2.0,17.643473,18.0461,17.66360435,17.74412975,17.844786499999998,17.94544325,18.02596865,0.0526296484427383
ZTF22abjcycd,2022-10-01,bad,2.0,17.936474,17.9671,17.9380053,17.9441305,17.951787,17.9594435,17.9655687,0.0,2.0,17.936474,17.9671,17.9380053,17.9441305,17.951787,17.9594435,17.9655687,0.0
